DER_ID,SERVICE_STREET_ADDRESS,DER_TYPE,DER_NAMEPLATE_RATING,DER_INTERCONNECTION_LOCATION,INTERCONNECTION_COST
419540,null,Solar,10,36_33_30353,0
101659,null,Solar,4.75,36_01_6871,0
101661,null,Solar,5,36_40_28452,0
101663,null,Solar,10,36_39_36955,0
101676,null,Wind,12,36_07_9262,0
105828,null,Solar,7.6,36_30_07853,0
102484,null,Solar,10,36_11_24451,0
102485,null,Solar,10,36_20_50153,0
102486,null,Solar,5.16,36_30_45153,0
102487,null,Solar,6.6,36_30_32352,0
102488,null,Solar,10,36_32_28185,0
102489,null,Solar,4,36_32_13756,0
102490,null,Solar,7.6,36_30_17851,0
102491,null,Solar,3.8,36_30_28858,0
102493,null,Solar,1.935,36_35_07201,0
102494,null,Solar,7.5,36_38_36252,0
102496,null,Solar,6,36_01_5670,0
102498,null,Solar,2.58,36_35_39252,0
102500,null,Solar,10.6,36_38_33151,0
102501,null,Solar,7.7,36_32_36453,0
102502,null,Solar,22.8,36_37_36352,0
102503,null,Solar,3.6,36_32_38151,0
439783,null,Solar,16,36_09_6962,0
102902,null,Solar,6.6,36_31_35254,0
102903,null,Solar,4,36_17_33352,0
102904,null,Solar,3.87,36_32_38153,0
102905,null,Solar,7.6,36_30_37152,0
102907,null,Solar,10.6,36_30_45151,0
102909,null,Solar,5.16,36_13_32355,0
102910,null,Solar,4,36_01_2164,0
102911,null,Solar,50,36_30_10151,0
102912,null,Solar,5,36_33_42753,0
102914,null,Wind,11,36_11_12081,0
102915,null,Solar,25,36_16_32151,0
102916,null,Solar,7.5,36_26_81455,0
102918,null,Solar,4,36_05_3851,0
102919,null,Solar,8,36_41_42951,0
102920,null,Solar,7,36_08_7261,0
102921,null,Solar,6,36_37_36352,0
102922,null,Wind,5,36_11_1673,0
102923,null,Solar,3.8,36_01_2762,0
421755,null,Solar,11.2,36_38_36252,0
105491,null,Solar,450,36_30_45153,368902
441077,null,Solar,11.4,36_04_2851,350
105480,null,Solar,3.8,36_11_24751,0
105613,null,Solar,11.4,36_07_8251,0
102924,null,Solar,9,36_39_44357,0
102925,null,Solar,1488,36_01_21257,0
102926,null,Solar,7.6,36_25_97652,0
102927,null,Solar,6.6,36_32_30451,0
102928,null,Solar,8,36_35_36652,0
102929,null,Solar,11,36_35_04356,0
102931,null,Solar,15,36_27_86652,0
102932,null,Solar,10,36_08_9956,0
102934,null,Solar,7.6,36_08_9954,0
102936,null,Solar,3,36_32_13755,0
102939,null,Solar,6,36_30_33905,0
102940,null,Solar,7.6,36_32_26553,0
102941,null,Solar,3.8,36_13_87553,0
102943,null,Solar,3.01,36_30_32352,0
102945,null,Solar,3,36_17_65150,0
102946,null,Solar,10.4,36_38_33752,0
105224,null,Solar,6,36_31_31451,0
439196,null,Solar,14,36_26_81455,0
105532,null,Solar,11.4,36_04_2855,0
104861,null,Solar,6,36_20_50151,0
438437,null,Solar,7.6,36_31_12352,0
105494,null,Solar,11,36_39_34256,0
104891,null,Solar,6,36_03_20953,0
105305,null,Solar,3.655,36_32_34557,0
102950,null,Solar,10,36_37_21412,0
102951,null,Solar,11.4,36_30_42052,0
102953,null,Solar,3.6,36_38_33752,0
102954,null,Solar,7,36_39_36956,0
102955,null,Solar,6,36_38_33752,0
102956,null,Solar,5.2,36_17_33151,0
102957,null,Solar,6,36_32_23051,0
102958,null,Solar,11,36_11_23551,0
102959,null,Solar,6.88,36_30_17852,0
102960,null,Solar,11.4,36_35_50252,0
102962,null,Solar,6,36_31_12352,0
102963,null,Solar,5.805,36_31_12353,0
102964,null,Solar,15,36_32_36452,0
102965,null,Solar,15.2,36_30_17852,0
102966,null,Solar,4.8,36_30_45951,0
102968,null,Solar,1476,36_17_33152,61705
102969,null,Solar,6,36_30_34451,0
440531,null,Solar,4.8,36_07_9154,0
105778,null,Solar,7.525,36_32_37056,0
106147,null,Solar,5.76,36_11_26651,0
102970,null,Solar,8.2,36_31_35253,0
102973,null,Solar,9,36_03_23251,0
102974,null,Solar,2,36_06_7761,0
102975,null,Solar,6,36_37_23452,0
102978,null,Solar,2.5,36_39_44358,0
102980,null,Solar,43,36_01_4468,0
102981,null,Solar,10,36_30_28354,0
102982,null,Solar,3,36_32_13757,0
102983,null,Solar,11.7,36_11_24751,0
102984,null,Solar,10.2,36_39_41555,0
102988,null,Solar,5,36_17_38361,0
106066,null,Solar,4.75,36_35_31116,0
105391,null,Solar,7.6,36_38_42352,0
102989,null,Solar,1980,36_16_6651,612482
105847,null,Solar,5,36_01_2173,0
104977,null,Solar,3,36_31_09312,0
105641,null,Solar,10.105,36_31_35252,0
105900,null,Solar,5,36_40_32151,0
106164,null,Solar,1500,36_24_92758,337511.71
105317,null,Solar,7.6,36_32_26553,0
420288,null,Solar,4.64,36_01_99556,0
440420,null,Solar,12.425,36_32_34557,0
104970,null,Solar,8.4,36_03_10551,0
425531,null,Solar,5,36_32_26552,0
106338,null,Solar,12,36_32_44256,0
105332,null,Natural Gas,300,36_35_50251,16250
106364,null,Solar,7.5,36_30_07855,0
104922,null,Solar,15.2,36_26_81452,0
105829,null,Solar,9,36_35_36654,0
105115,null,Solar,3,36_39_03911,0
105763,null,Solar,6,36_35_39253,0
440546,null,Solar,17.6,36_39_37653,0
426532,null,Solar,7.6,36_01_21257,0
102791,null,Solar,15.4,36_23_81653,0
102792,null,Solar,4.085,36_30_07851,0
102793,null,Solar,7.6,36_10_2463,0
102796,null,Solar,7.6,36_32_36551,0
102798,null,Solar,6,36_01_6051,0
102799,null,Solar,57,36_32_38154,0
102801,null,Solar,6,36_01_6051,0
102802,null,Solar,3.5,36_33_08751,0
102805,null,Solar,50,36_30_10151,0
102806,null,Solar,168,36_13_81755,0
105284,null,Solar,7.6,36_03_7161,0
105705,null,Solar,12.6,36_10_3352,0
421025,null,Solar,7.6,36_41_41851,0
102817,null,Solar,6,36_18_65357,0
427843,null,Solar,13.545,36_32_34558,0
439733,null,Solar,5.235,36_01_6365,0
102822,null,Solar,7.6,36_18_66953,0
102823,null,Solar,3.44,36_32_23051,0
102824,null,Solar,7.5,36_07_18251,0
102825,null,Solar,7.6,36_25_95755,0
102826,null,Solar,3.655,36_37_39051,0
102827,null,Solar,3,36_35_07253,0
102828,null,Solar,5.2,36_31_12352,0
102829,null,Solar,11.4,36_28_91451,0
102830,null,Solar,5,36_01_5462,0
102831,null,Solar,11,36_37_43351,0
102832,null,Solar,3.8,36_03_7654,0
102835,null,Solar,3,36_03_8275,0
102836,null,Solar,7.6,36_06_9561,0
102837,null,Solar,3.01,36_32_24551,0
102838,null,Solar,6,36_08_6161,0
102839,null,Solar,8.5,36_17_66475,0
102840,null,Solar,6,36_18_66953,0
102841,null,Solar,10,36_06_8254,0
106360,null,Solar,6,36_01_13055,0
104680,null,Solar,7.6,36_30_45251,0
419231,null,Solar,10.15,36_14_25456,0
102842,null,Solar,7.6,36_18_66583,0
102843,null,Solar,9.03,36_35_33252,0
102844,null,Solar,3,36_30_10158,0
102845,null,Solar,13.2,36_30_22151,0
102846,null,Solar,6,36_38_33752,0
102847,null,Solar,12,36_30_17852,0
102848,null,Solar,3.6,36_19_67856,0
102849,null,Solar,6.6,36_32_13756,0
102850,null,Solar,6.6,36_30_07851,0
102851,null,Solar,10,36_11_32556,0
105327,null,Natural Gas,300,36_31_33452,11550
106247,null,Solar,6.02,36_35_04353,0
102859,null,Solar,5,36_14_25455,0
102860,null,Solar,5,36_32_36552,0
102861,null,Wind,3.7,36_11_12081,0
102862,null,Solar,5,36_40_32251,0
102863,null,Solar,7,36_24_92758,0
102864,null,Solar,24,36_11_29057,0
102865,null,Solar,4.8,36_30_10153,0
102867,null,Solar,5.6,36_30_28354,0
102868,null,Wind,10,36_25_95555,0
102871,null,Solar,5,36_06_7656,0
102872,null,Solar,9.89,36_11_690051,0
102873,null,Solar,5,36_32_26553,0
102874,null,Solar,5.59,36_07_9352,0
102875,null,Solar,90,36_01_68451,750
102876,null,Solar,26,36_33_30353,0
102877,null,Solar,6,36_35_39252,0
102878,null,Solar,4.085,36_31_35256,0
105912,null,Solar,5,36_11_29056,0
105683,null,Solar,21.4,36_13_81755,0
106109,null,Solar,7.6,36_29_98454,0
102879,null,Solar,15.2,36_08_9954,0
102880,null,Solar,8,36_01_4672,0
102881,null,Solar,8.5,36_31_26453,0
102883,null,Solar,6.02,36_30_02158,0
102884,null,Solar,9,36_31_12351,0
102885,null,Solar,7.955,36_32_36451,0
102888,null,Solar,13.2,36_31_31451,0
102889,null,Solar,12,36_29_80161,0
102890,null,Solar,10,36_12_27853,0
102891,null,Solar,6,36_31_41353,0
102892,null,Solar,2.365,36_32_36555,0
102893,null,Solar,10,36_39_130151,0
102896,null,Solar,3.8,36_32_32055,0
102897,null,Solar,20,36_18_66951,0
102898,null,Solar,9.03,36_31_35252,0
102899,null,Solar,7.6,36_30_27651,0
102900,null,Solar,10,36_40_42451,0
102901,null,Solar,7.6,36_38_45352,0
105667,null,Solar,9.8,36_30_14951,0
106232,null,Solar,7.6,36_23_77351,0
105196,null,Solar,3.8,36_07_9352,0
106135,null,Solar,5.5,36_01_2762,0
104725,null,Solar,11.4,36_35_50151,0
104931,null,Solar,19.92,36_30_27651,0
106153,null,Solar,15.2,36_31_35254,0
104895,null,Solar,10,36_05_5153,750
106196,null,Solar,5,36_32_38153,0
104699,null,Solar,7.6,36_03_7656,0
105779,null,Solar,7.6,36_32_34552,0
105675,null,Solar,7.6,36_37_39051,0
105898,null,Solar,15,36_14_25653,0
104723,null,Solar,6,36_06_7458,0
104833,null,Solar,10,36_41_38551,0
104924,null,Solar,7.6,36_11_26655,0
104926,null,Solar,9.5,36_11_32555,0
104736,null,Solar,5,36_30_17851,0
105046,null,Solar,3.44,36_30_45951,0
105429,null,Solar,9.6,36_30_45852,0
105537,null,Solar,3.01,36_38_42357,0
105789,null,Solar,3.8,36_03_23256,0
105927,null,Solar,19,36_12_33452,0
106212,null,Solar,6,36_04_0455,0
105814,null,Solar,3.8,36_30_07856,0
105492,null,Solar,11.5,36_10_2762,0
106200,null,Solar,2.58,36_30_42051,0
105139,null,Solar,6,36_38_33752,0
105563,null,Solar,8,36_35_50151,0
104824,null,Solar,15.2,36_08_6162,0
105841,null,Solar,10,36_20_50157,0
106312,null,Solar,11.52,36_10_3355,0
105965,null,Solar,7.6,36_01_20651,0
104857,null,Solar,7,36_39_36955,0
105141,null,Solar,3.5,36_32_28187,0
106366,null,Solar,7.6,36_13_76053,0
105628,null,Solar,5,36_39_28552,0
440689,null,Solar,7.54,36_31_12351,0
101899,null,Solar,1875,36_30_17852,224418.53
101901,null,Solar,150,36_31_33457,6950
101902,null,Solar,5.25,36_33_30352,0
101906,null,Solar,10,36_32_26554,0
101920,null,Solar,7.6,36_14_29351,0
104489,null,Solar,42.57,36_10_1562,0
104494,null,Wind,20,36_04_2851,0
104499,null,Solar,6.9,null,0
104500,null,Solar,1978,36_18_76251,113395
104503,null,Solar,12,36_39_130152,0
104506,null,Solar,22.8,36_37_43351,0
104507,null,Solar,6.8,null,0
104508,null,Solar,7.5,36_32_322151,0
104509,null,Solar,68.4,36_11_26953,0
427257,null,Solar,13.536,36_30_07853,0
101922,null,Solar,10,36_38_42352,0
101923,null,Solar,40,36_38_29552,4850
101924,null,Solar,4.515,36_30_37158,0
101929,null,Solar,3.8,36_32_13757,0
101930,null,Solar,6,36_32_23052,0
101931,null,Solar,3.225,36_32_26551,0
101935,null,Solar,6.45,36_32_37056,0
101937,null,Solar,14,36_37_23452,0
101940,null,Solar,10,36_17_66853,0
101941,null,Solar,5,36_01_14055,0
101942,null,Solar,6.88,36_35_33251,0
104514,null,Solar,18,36_33_08751,0
104515,null,Solar,12.47,null,0
104516,null,Solar,12.04,36_37_23452,0
104517,null,Solar,7,36_35_33551,0
104519,null,Solar,14,null,0
104520,null,Solar,20,36_26_81453,0
104524,null,Solar,17.4,36_37_39051,0
104525,null,Solar,44,36_40_32152,0
104526,null,Solar,5,null,0
105732,null,Solar,7.6,36_01_22955,0
105736,null,Solar,5,36_01_2166,0
101954,null,Solar,8.6,36_38_45352,0
101957,null,Solar,10,36_32_13853,0
101958,null,Solar,9.75,36_40_04252,0
101959,null,Solar,11.4,36_30_32352,0
101960,null,Solar,7.6,36_32_36553,0
257503,null,Solar,10,36_30_28356,0
104527,null,Solar,9,36_35_04353,0
104531,null,Solar,16,36_35_02051,0
104532,null,Solar,20,36_35_50151,0
104534,null,Solar,39,36_11_0763,0
104535,null,Solar,3,null,0
104536,null,Solar,1.7,null,0
104537,null,Solar,6,null,0
104540,null,Solar,2.5,null,0
104541,null,Solar,5,36_31_35253,0
104544,null,Solar,7.2,36_39_130152,0
104545,null,Solar,8,null,0
104546,null,Solar,20,36_33_03552,0
106064,null,Solar,8,36_11_5957,0
105864,null,Solar,9.89,36_38_36251,0
106155,null,Solar,3.8,36_33_30352,0
101969,null,Hydro,12265,null,750
101975,null,Solar,80,36_38_29552,4850
101976,null,Solar,120,36_38_29552,4850
101978,null,Solar,3.44,36_31_44952,0
101980,null,Solar,100,36_30_40252,750
101981,null,Solar,120,36_30_40252,0
101982,null,Solar,6.665,36_32_26552,0
101983,null,Solar,8.385,36_35_39252,0
101986,null,Solar,2000,36_12_33452,1070643
101987,null,Solar,5.16,36_03_20953,0
105422,null,Solar,9,36_05_3253,0
104349,null,Bio Gas,270,36_25_95755,0
104351,null,Bio Gas,406,36_25_95555,0
104355,null,Wind,50,36_12_27853,0
104364,null,Solar,7.5,36_38_32952,0
104370,null,Solar,250,36_40_32151,0
104371,null,Solar,50,36_40_32151,0
104372,null,Solar,250,36_40_32152,0
106081,null,Solar,10,36_05_3251,0
104373,null,Solar,6.45,36_03_7655,0
104374,null,Solar,12.69,null,0
104375,null,Solar,68.4,null,0
104378,null,Solar,200,36_30_14952,0
104379,null,Solar,200,36_30_14952,0
104380,null,Solar,100,36_30_14952,0
104381,null,Solar,9.8,null,0
104382,null,Solar,250,36_30_10158,0
104683,null,Solar,6,36_31_31452,0
105338,null,Natural Gas,300,36_11_26754,4950
104386,null,Solar,12,36_18_65358,0
104390,null,Solar,21.5,36_33_08753,0
104391,null,Solar,37.5,36_27_89553,0
419974,null,Solar,10,36_03_20953,0
420062,null,Solar,9.45,36_30_44730,0
440913,null,Solar,22.8,36_03_23253,0
106120,null,Solar,10.44,36_11_28658,0
105174,null,Solar,7.6,36_16_32151,0
438427,null,Solar,6.3,36_01_13053,0
106367,null,Solar,7,36_28_93361,0
104394,null,Solar,100,36_32_44257,0
104395,null,Solar,250,null,0
104396,null,Solar,64,36_23_77354,0
104398,null,Solar,50,36_25_95756,0
104399,null,Solar,3,null,0
101790,null,Solar,7.6,36_03_23256,0
101791,null,Solar,1992,36_03_20952,16950
101792,null,Solar,570,36_03_20952,18250
104403,null,Solar,7.5,36_12_27851,0
104405,null,Solar,22.8,null,0
104406,null,Solar,2000,36_18_65355,576680
104407,null,Solar,34.4,36_11_24453,0
104408,null,Solar,24,null,0
104412,null,Solar,45.6,null,0
104413,null,Solar,34.2,null,0
104414,null,Solar,100,36_32_26553,0
104415,null,Solar,100,36_31_33452,0
104898,null,Solar,5,36_11_5951,0
104948,null,Solar,47.8,36_30_10155,4850
101800,null,Solar,6,36_01_4768,0
101801,null,Solar,6.45,36_31_35252,0
101804,null,Solar,40,36_33_42753,0
101805,null,Solar,5.16,36_37_43351,0
101807,null,Solar,11,36_35_33551,0
101809,null,Solar,6.45,36_39_34258,0
101814,null,Solar,150,36_31_33457,32649.9
104416,null,Solar,18.9,36_30_17851,0
104419,null,Solar,11,36_35_04353,0
104422,null,Solar,5.59,null,0
104424,null,Solar,7.31,36_11_29154,0
105142,null,Solar,8,36_32_36453,0
101815,null,Solar,150,36_31_33457,0
101816,null,Solar,150,36_30_07858,6950
101820,null,Solar,10,36_13_81757,0
101821,null,Solar,10.535,36_30_42126,0
101823,null,Solar,10,36_05_3251,0
101824,null,Solar,1488,36_01_21257,0
419824,null,Solar,10,36_32_13853,0
105303,null,Solar,5.2,36_18_66581,0
421763,null,Solar,17.4,36_18_66952,0
105820,null,Solar,6,36_32_23051,0
419162,null,Solar,15.2,36_30_02155,0
101826,null,Solar,4,36_37_39052,0
101827,null,Solar,11.61,36_30_42152,0
101828,null,Solar,12,36_08_5361,0
101832,null,Solar,5,36_32_44256,0
101834,null,Solar,34.2,36_26_81455,0
439794,null,Solar,11.4,36_01_22953,0
438534,null,Solar,4.13,36_30_33905,0
105478,null,Solar,4.945,36_35_04356,0
106040,null,Solar,6,36_30_28356,0
104426,null,Steam,30,36_13_32355,0
104429,null,Solar,56,36_11_25355,0
104431,null,Solar,9,36_11_0763,0
441260,null,Solar,5,36_30_16452,0
441114,null,Solar,4.08,36_11_16853,0
441093,null,Solar,7.7,36_37_26952,0
101845,null,Solar,7.6,36_03_23255,0
101846,null,Solar,112,36_14_28352,0
101847,null,Solar,2000,36_16_6651,613782
101853,null,Solar,57.6,36_32_26554,750
104433,null,Solar,11.4,36_13_32358,0
104434,null,Solar,22.8,36_35_04357,0
104436,null,Solar,15,36_25_95555,0
104437,null,Solar,58.1,36_19_59471,0
104438,null,Solar,4,36_40_28452,0
104440,null,Solar,8,36_39_14206,0
104441,null,Solar,12,36_32_13853,0
105600,null,Solar,6,36_01_13055,0
104908,null,Solar,9.8,36_01_4672,0
105253,null,Solar,6.6,36_31_41351,0
106039,null,Solar,6.75,36_25_93661,0
101854,null,Solar,57.6,36_32_26554,750
101855,null,Solar,70,36_23_77352,0
101857,null,Solar,150,36_31_33457,750
101858,null,Solar,150,36_31_33457,6950
101863,null,Solar,11.4,36_40_12251,0
101864,null,Solar,3.6,36_32_36552,0
101865,null,Solar,10.32,36_37_36352,0
101867,null,Solar,5.805,36_37_06021,0
101868,null,Solar,7.6,36_11_13374,0
101870,null,Solar,8.6,36_35_33251,0
101871,null,Solar,3.655,36_30_30584,0
101872,null,Solar,10,36_32_28186,0
101873,null,Solar,1925,36_12_33452,147415
101874,null,Solar,5.59,36_30_45952,0
421898,null,Solar,7.25,36_31_30753,0
105495,null,Solar,7.6,36_01_20652,0
105757,null,Solar,3.225,36_32_32055,0
440266,null,Solar,5,36_32_30452,0
104448,null,Solar,13.6,36_32_36453,0
104449,null,Solar,15,null,0
104451,null,Solar,10,null,0
104452,null,Solar,11.18,36_39_03911,0
104453,null,Solar,6,36_11_0763,0
104454,null,Solar,11.3,36_10_1452,0
104455,null,Solar,14,36_08_7261,0
104456,null,Solar,16.6,36_04_2062,0
104457,null,Solar,45.6,36_39_41551,0
104458,null,Solar,20,36_10_3062,0
104459,null,Solar,180,36_01_4363,0
104460,null,Solar,17.5,36_38_33752,0
104461,null,Solar,10.32,36_19_62370,0
104462,null,Solar,16.125,36_31_30753,0
104463,null,Solar,12,36_35_33554,0
104464,null,Solar,13,null,0
104465,null,Solar,56,36_11_25355,0
104466,null,Solar,11,36_04_0154,0
104837,null,Solar,6,36_32_28187,0
101878,null,Solar,6.6,36_39_03911,0
101880,null,Solar,12,36_08_5361,0
101881,null,Solar,10,36_38_27226,0
101882,null,Solar,5,36_24_83561,0
101884,null,Solar,66,36_32_25603,750
101889,null,Wind,12,36_35_36652,0
101890,null,Solar,720,36_32_13853,40550
105403,null,Solar,12,36_18_76257,0
104467,null,Solar,16,36_39_41556,0
104469,null,Solar,13.6,36_14_25652,0
104471,null,Solar,23.2,null,0
104473,null,Solar,4.5,null,0
104475,null,Solar,9,36_11_15067,0
104476,null,Solar,150,36_38_36252,0
104477,null,Solar,11.18,36_40_12251,0
104478,null,Solar,135,36_01_68451,0
104479,null,Solar,8,36_24_83951,0
104480,null,Solar,6.45,36_06_9861,0
104484,null,Solar,3.6,36_27_86061,0
104485,null,Solar,11.4,36_13_87552,0
102619,null,Solar,7.6,36_17_66356,0
102620,null,Solar,10,36_12_27052,0
102623,null,Solar,3.44,36_30_07851,0
102624,null,Solar,7.74,36_31_32851,0
102625,null,Solar,6.45,36_30_14952,0
102630,null,Solar,7.6,36_14_4361,0
102631,null,Solar,5,36_30_28356,0
102633,null,Solar,48,36_30_32351,0
102634,null,Solar,48,36_30_32351,0
102635,null,Solar,4,36_16_6144,0
102636,null,Solar,8.6,36_06_7861,0
102638,null,Solar,5,36_25_95555,0
103451,null,Solar,11,36_18_1166,0
103456,null,Hydro,200,36_24_83951,24000
103457,null,Solar,12,36_32_34552,0
103462,null,Solar,5,36_30_42152,0
105161,null,Solar,8.385,36_30_02158,0
102643,null,Solar,1008,36_31_41352,13700
102644,null,Solar,5.16,36_30_45151,0
102645,null,Solar,7.74,36_39_41555,0
102646,null,Solar,6,36_39_36958,0
102647,null,Solar,3.6,36_39_34257,0
102655,null,Solar,6,36_29_72762,0
102657,null,Solar,6.6,36_17_60658,0
102658,null,Solar,6.8,36_31_31452,0
102661,null,Solar,7.6,36_11_29056,0
102662,null,Solar,3.6,36_30_13256,0
106055,null,Solar,3.8,36_41_38551,0
103473,null,Solar,6.235,36_32_26554,0
103477,null,Solar,6,36_01_22953,0
103478,null,Solar,4.085,36_31_30057,0
105063,null,Solar,5,36_04_1561,0
102664,null,Solar,3.6,36_37_06021,0
102665,null,Solar,4.945,36_39_28551,0
102667,null,Solar,6,36_13_32355,0
102668,null,Solar,11.4,36_17_65150,0
102670,null,Solar,4.3,36_31_33457,0
102671,null,Solar,7.6,36_32_322151,0
102672,null,Solar,7.6,36_28_91451,0
102673,null,Solar,3.44,36_32_36555,0
102675,null,Solar,7.6,36_39_41555,0
102676,null,Solar,3,36_30_45251,0
102678,null,Solar,9,36_35_36652,0
102679,null,Solar,5,36_30_33051,0
102680,null,Solar,6.6,36_37_18924,0
102684,null,Solar,3,36_08_5361,0
105701,null,Solar,10,36_32_44256,0
105941,null,Solar,10,36_03_23251,0
105202,null,Solar,0.25,36_32_34556,0
106123,null,Solar,10,36_17_66852,0
102685,null,Solar,12,36_05_5151,0
102687,null,Solar,22.8,36_30_32757,0
102688,null,Solar,4.8,36_30_27999,0
102691,null,Solar,5.16,36_40_28452,0
102692,null,Solar,200,36_12_33452,0
105836,null,Solar,3.44,36_35_04353,0
105865,null,Solar,10,36_30_33033,0
104853,null,Solar,9,36_32_13757,0
104862,null,Solar,7.525,36_35_04353,0
104944,null,Solar,6,36_06_7459,0
102710,null,Solar,4.3,36_31_35256,0
102711,null,Solar,5.16,36_30_02158,0
102712,null,Solar,7.31,36_31_35256,0
102713,null,Solar,7.6,36_31_26452,0
102714,null,Solar,6,36_32_26553,0
102716,null,Solar,10.4,36_30_28355,0
102718,null,Solar,11.4,36_32_34555,0
102719,null,Solar,6,36_32_23052,0
102720,null,Solar,4.515,36_32_34557,0
102721,null,Solar,13,36_30_22151,0
102722,null,Solar,15.2,36_30_17851,0
102723,null,Solar,7.6,36_30_45951,0
102724,null,Solar,3.44,36_31_35254,0
102725,null,Solar,8.6,36_31_32851,0
102726,null,Solar,3,36_35_04356,0
258183,null,Solar,15.6,36_11_26555,0
106302,null,Solar,6,36_01_13055,0
102729,null,Solar,3.44,36_31_35256,0
102730,null,Solar,7.6,36_01_22953,0
102731,null,Solar,7.525,36_37_39052,0
102732,null,Solar,6,36_37_47751,0
102733,null,Solar,6,36_40_31075,0
102734,null,Solar,7.6,36_06_8253,0
102735,null,Solar,7.955,36_32_36051,0
102736,null,Solar,3.87,36_32_36453,0
102738,null,Solar,3,36_30_10151,0
102745,null,Solar,9.89,36_11_29154,0
102746,null,Solar,3.8,36_01_3363,0
102749,null,Solar,4.41,36_01_6861,0
